id,member_of_parliament_id,name,number,location,hectares,latitude,longitude,connectivity_url,statcan_url,detail_url
2369,157,SAKIMAY 74,6546,16 KM NW/NO OF/DE BROADVIEW,8751.1,50.552,-102.794,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/698.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4705805&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06546&lang=eng
2377,157,SAKIMAY 74-2,9193,3 KM NORTH OF MELVILLE BEACH,170.2,50.64238058,-102.8524431,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09193&lang=eng
3103,157,WHITE BEAR 70,6549,13 KM N/N OF/DE CARLYLE,17192.2,49.756,-102.249,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/701.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4701808&Geo2=PR&Code2=47&Data=Count&SearchText=Saskatchewan&SearchType=Begins&SearchPR=47&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06549&lang=eng
2987,158,TYENDINAGA MOHAWK TERRITORY,6217,10 KM E/E OF/DE BELLEVILLE ADJACENT TO & WEST OF DESERONTO,7362.5,44.187,-77.133,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/375.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3512004&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06217&lang=eng
298,161,CACOUNA 22,6090,"COUNTY OF TEMISCOUATA, VILLAGE OF ST. GEORGE-DE-CACOUNA,     LOT 66, 193 KM NE OF QUEBEC",0.2,47.915,-69.495,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/263.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2412804&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06090&lang=eng
3116,161,WHITWORTH 21,6091,180 KM NE/NE OF/DE QUEBEC,169,47.70121502,-69.27314816,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2412802&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06091&lang=eng
3025,163,VILLAGE DES HURONS WENDAKE 7,6086,8 KM O/W OF/DE QUEBEC,133.3,46.867,-71.363,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/259.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2423802&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06086&lang=eng
3026,163,VILLAGE DES HURONS WENDAKE 7A,6087,5 MI O/W OF/DE QUEBEC A LORETTEVILLE,244.6,46.87091423,-71.36301267,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06087&lang=eng
36,164,AKWESASNE 59,6210,CORNWALL ISLAND & ADDITIONAL ISLAND ON ST. LAWRENCE RIVER    AT CORNWALL,1093,45.006,-74.716,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/368.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3501007&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06210&lang=eng
1413,166,MASHTEUIATSH,6101,8 KM O/W OF/DE ROBERVAL,1522,48.559,-72.244,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/275.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2491802&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06101&lang=eng
283,167,BUCTOUCHE 16,6005,3.2 KM SW OF BUCTOUCHE,62.3,46.4525,-64.7586,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/185.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1308003&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06005&lang=eng
703,167,FORT FOLLY 1,6014,1.6 SE/SE OF/DE DORCHESTER,56.1,45.8921,-64.4955,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/194.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1307014&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06014&lang=eng
929,167,INDIAN ISLAND 28,6015,8 KM NE/NE OF/DE REXTON,38.4,46.6892,-64.7911,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/195.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1308020&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06015&lang=eng
2328,167,RICHIBUCTO 15,6004,8 KM SW/SO OF/DE REXTON,1742.1,46.5857,-64.9858,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/184.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1308015&Geo2=PR&Code2=13&Data=Count&SearchText=New%20Brunswick&SearchType=Begins&SearchPR=13&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06004&lang=eng
2650,167,SOEGAO NO. 35,9775,,104.5,46.08933896,-64.94215441,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09775&lang=eng
326,169,CARCROSS 4,8401,SOUTH SHORE/RIVE SUD OF/DE NARE'S LAKE,64.8,60.1737,-134.7037,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2518.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=6001008&Geo2=PR&Code2=60&Data=Count&SearchText=Yukon&SearchType=Begins&SearchPR=60&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08401&lang=eng
376,169,CHAMPAGNE LANDING 10,8405,"AT CHAMPAGNE, MILE 974 OF THE ALASKA HIGHWAY, 54 MILES       WEST OF WHITEHORSE",0,60.78692805,-136.4749128,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08405&lang=eng
844,169,HAINES JUNCTION,8400,,0,60.7709337,-137.5090809,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08400&lang=eng
1263,169,LAKE LABERGE 1,8416,"UPPER END OF LAKE LABERGE LOT 1&2, GP. 8",129.6,60.9735,-135.1292,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2531.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=6001010&Geo2=PR&Code2=60&Data=Count&SearchText=Yukon&SearchType=Begins&SearchPR=60&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08416&lang=eng
1501,169,MOOSEHIDE CREEK 2,8406,EAST SIDE OF/RIVE EST DE/RIVIERE YUKON RIVER,64.1,64.10849037,-139.4244439,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08406&lang=eng
2849,169,TESLIN POST 13,8414,,27.6,60.17078038,-132.7401203,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08414&lang=eng
1288,177,LAST MOUNTAIN LAKE 80A,6622,"FRT SECS 17&18 N 1/2 SEC 16, S 1/2 FRT SEC 21 SW 1/4 FRT SEC 19 SE 1/4 FRAC SEC 20, ALL IN TWP 21, RGE 21, W2M",508.2,50.78439561,-105.0245597,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06622&lang=eng
2381,177,SAKIMAY 74-6,9183,7 KM EAST OF GRAND COULEE,116.6,50.44801866,-104.7154119,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09183&lang=eng
17,178,AHAHSWINIS 1,6918,"VANCOUVER ISLAND, ALBERNI DISTRICT, ONE MILE WEST OF         ALBERNI, ON LEFT BANK OF THE SOMASS RIVER",38.2,49.259,-124.826,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1068.html,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06918&lang=eng
20,178,AHMITSA 5,6926,"SEDDALL ISLAND, CLAYOQUOT DISTRICT, ON SOUTH SHORE OF        ISLAND, AT MOUTH OF RAINY BAY, BARKLEY SOUND",10.5,48.96886811,-125.0527718,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06926&lang=eng
22,178,AHOUS 16,6853,"VARGAS ISLAND, CLAYOQUOT DISTRICT, SOUTH OF AHOUS BAY",13.8,49.1659913,-126.0198704,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06853&lang=eng
27,178,AHUK 1,6888,"VANCOUVER ISLAND, BARCLAY DISTRICT, ON SOUTH SHORE OF        TSUSAIT LAKE",53.4,48.70802442,-124.8845756,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06888&lang=eng
41,178,ALBERNI 2,6924,"VANCOUVER ISLAND, ALBERNI DISTRICT, ON EAST SHORE OF         ALBERNI INLET, AT POLLY POINT, 2 MILES SOUTH OF PORT ALBERNI",63.1,49.21468576,-124.8099617,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923802&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06924&lang=eng
101,178,ANACLA 12,6916,"VANCOUVER ISLAND, BARCLAY DISTRICT AT MOUTH OF THE PACHENA   RIVER ON PACHENA BAY",88.2,48.801,-125.123,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1066.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923803&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06916&lang=eng
177,178,BARTLETT ISLAND 32,6869,"VANCOUVER DIST. CLAYOQUOT DIST., LOT 1681, BARTLETT ISLAND   3 MILES NORTHWEST OF VARGAS ISLAND",69.6,49.22261192,-126.0858985,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06869&lang=eng
419,178,CHETARPE 17,6854,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, EAST SHORE OF RUSSEL   CHANNEL",14.2,49.24658975,-126.0080681,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06854&lang=eng
454,178,CHUCHAKACOOK 4,6921,"VANCOUVER ISLAND, CLAYOQUOT DIST., ON WEST SHORE OF ALBERNI  INLET, 2 MILES SOUTHWEST OF SPROAT NARROWS",2,49.08083904,-124.8455407,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06921&lang=eng
469,178,CLAKAMUCUS 2,6941,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, AT HEAD OF UCLUELET    INLET OF BARKLEY SOUND",5.7,48.9785382,-125.5748104,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923804&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06941&lang=eng
474,178,CLAYOQUA 6,6878,"VANCOUVER ISLAND, CLAYOQUOT DIST. AT MOUTH OF THE CLAYO-     QUOT RIVER INTO CLAYOQUOT ARM OF KENNEDY LAKE",44.5,49.1836824,-125.5307997,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06878&lang=eng
481,178,CLEHO 6,6927,"NETTLE ISLAND, BARCLAY DISTRICT, ON EAST POINT OF ISLAND     IN BARCLAY SOUND",5.3,48.92901779,-125.2413759,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06927&lang=eng
485,178,CLOOLTHPICH 12,6849,"VANCOUVER ISLAND, CLAYOQUOT DIST. ON EAST SHORE OF MANUS     CHANNEL, CLAYOQUOT SOUND",23.9,49.20393066,-125.9257449,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06849&lang=eng
524,178,COUS 3,6920,"VANCOUVER ISLAND, ALBERNI DISTRICT, AT MOUTH OF COUS CREEK   STAMP NARROWS, ALBERNI INLET",53.4,49.18621496,-124.8295843,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06920&lang=eng
630,178,ECHACHIS 2,6874,"ECHACHIS ISLAND, CLAYOQUOT DIST., WEST OF TEMPLAR            CHANNEL, CLAYOQUOT SOUND",17.8,49.12763837,-125.9384306,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06874&lang=eng
635,178,EELSEUKLIS 10,6882,"VANCOUVER ISLAND, CLAYOQUOT DIST., AT MOUTH OF TRANQUIL      CREEK, AT HEAD OF TRANQUIL INLET, NORTH OF TOFINO INLET",16.2,49.2140737,-125.6756154,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06882&lang=eng
640,178,ELHLATEESE 2,6939,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, AT HEAD OF             UCHUCKLESIT HARBOUR OF BARKLEY SOUND",161.9,49.022,-125.044,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1089.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923805&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06939&lang=eng
654,178,EQUIS 8,6929,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, ON NORTH SHORE OF      SECHART CHANNEL, 2 MILES E. OF LYALL PT. BARKLEY SOUND",164,48.97288986,-125.2907125,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06929&lang=eng
660,178,ESOWISTA 3,6875,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, AT HEAF OF WICK-       ANINNISH BAY, EAST OF SCHOONER COVE",86.4,49.07550873,-125.7917568,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923823&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06875&lang=eng
872,178,HESQUIAT 1,6883,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, SOUTHEAST TIP OF       HESQUIT PENINSULA",167.1,49.39555054,-126.4729387,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923806&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06883&lang=eng
886,178,HISNIT FISHERY 34,6871,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, LOT 1528, EAST SHORE   OF HESQUIAT HARBOUR, NEAR KANIM LAKE",2.9,49.39702708,-126.3454864,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06871&lang=eng
895,178,HOMAIS 2,6884,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT, AT HOMAIS COVE WEST    SIDE OF HESQUIAT PENINSULA",36,49.40821417,-126.5638483,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06884&lang=eng
902,178,HOMITAN 8,6896,"VANCOUVER ISLAND, BARCLAY DIST. ON WESTERLY SHORE OF         NITINAT LAKE MOUTH OF STREAM FLOWING FROM HOBITON LAKE",20.2,48.77349901,-124.7398936,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06896&lang=eng
922,178,IKTUKSASUK 7,6895,"VANCOUVER ISLAND, BARCLAY DIST. AT S.W. END OF NITINAT LAKE",68,48.69083865,-124.85277,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06895&lang=eng
923,178,ILCLO 12,6900,"VANCOUVER ISLAND, BARCLAY DISTRICT, ON WESTERLY SHORE OF     NITINAT LAKE",31.2,48.81767268,-124.6921057,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06900&lang=eng
925,178,ILTHPAYA 8,6880,"VANCOUVER ISLAND, CLAYOQUOT DIST. ON POINT OF RIGHT BANK     OF KENNEDY RIVER, 3 MILES FROM TOFINO INLET",1.4,49.12308932,-125.6513944,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06880&lang=eng
930,178,INDIAN ISLAND 30,6867,"CLAYOQUOT DISTRICT, LOT 1680 ON SOUTHEAST SHORE OF INDIAN    ISLAND SOUTHEAST OF MEARES ISLAND",37.7,49.1131929,-125.7589159,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06867&lang=eng
955,178,ITTATSOO 1,6940,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT EAST SHORE OF           UCLUELET INLET OF BARKLAY SOUND",65.6,48.941,-125.527,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1090.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923807&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06940&lang=eng
1066,178,KEITH ISLAND 7,6928,"KEITH ISLAND, BARCLAY DISTRICT, ONE OF A GROUP OF ISLANDS IN BARKLEY DOUND",6.9,48.91192578,-125.2892532,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06928&lang=eng
1116,178,KISHNACOUS 29,6866,VANCOUVER ISLAND CLAYOQUOT DISTRICT AT HEAD OF SYDNEY INLET,13.7,49.51609602,-126.2962643,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06866&lang=eng
1151,178,KLEHKOOT 2,6919,"VANCOUVER ISLAND, ALBERNI DISTRICT AT JUNCTION OF THE STAMP  AND SPROAT RIVERS, 5 MILES NORTHWEST OF ALBERNI",109.9,49.29383556,-124.8949033,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06919&lang=eng
1176,178,KOOTOWIS 4,6876,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT ON EAST SHORE OF GRICE  BAY SOUTHEAST OF THE ENTRANCE TO TOFINA INLET",15,49.09133085,-125.7234349,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06876&lang=eng
1220,178,KUTCOUS POINT 33,6870,"FLORIS ISLAND, CLAYOQUOT DISTRICT ON KUTCOUS POINT SOUTH-    EAST SHORE OF FLORES ISLAND",39.7,49.25306274,-126.0877785,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06870&lang=eng
1376,178,MAAHPE 4,6886,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT NORTH END OF HESQUIAT   HARBOUR WEST OF RAE BASIN",64.3,49.47364894,-126.4457917,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06886&lang=eng
1379,178,MACOAH 1,6931,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT ON MACOAH PASSAGE NORTH BARKLEY SOUND",50.2,48.995,-125.381,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1081.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923810&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06931&lang=eng
1409,178,MARKTOSIS 15,6852,"FLORES ISLAND, CLAYOQUOT DISTRICT ON MCNEIL PENINSULA AT     MARKTOSIS",116.7,49.281,-126.062,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1002.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923808&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06852&lang=eng
1536,178,MOYEHAI 23,6860,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT ON WEST SHORE OF MOYE-  HA BAY, NEAR MOUTH OF MOYEHA RIVER",5.3,49.41698067,-125.9193008,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06860&lang=eng
1652,178,NANOOSE,6821,NANOOSE DISTRICT ON SOUTH SHORE OF NANOOSE HARBOUR EAST      COAST OF VANCOUVER ISLAND,53.4,49.251,-124.122,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/971.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5921805&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06821&lang=eng
1699,178,NETTLE ISLAND 5,6922,"BARCLAY DISTRICT NETTE ISLAND, LOT 242, AT SOUTHEAST END OF  ISLAND ADJOINING CLEHO I.R. NO. 6, IN BARKLEY SOUND",9.8,48.92763825,-125.2479872,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06922&lang=eng
1812,178,NUMUKAMIS 1,6905,"VANCOUVER ISLAND, BARCLAY DISTRICT AT THE HEAD OF NUMUKAMIS  BAY OF BARKLAY SOUND",657.7,48.89910178,-124.9902422,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5923809&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06905&lang=eng
1973,178,OINIMITIS 14,6851,"VANCOUVER ISLAND, CLAYOQUOT DISTRICT ON EAST SHORE NEAR HEAD OF BEDWELL SOUND",10.1,49.35770323,-125.7686153,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06851&lang=eng
